CustomerID,FirstName,LastName,TotalBalance,TotalTransactions
700,Jennifer,Dean,33366.0,2.0
701,Brian,Anthony,88831.0,5.0
702,Haley,Saunders,0.0,0.0
703,Mark,Bryant,0.0,0.0
704,Dawn,Ryan,0.0,0.0
705,Steven,Williams,0.0,0.0
706,Shaun,Malone,0.0,0.0
707,Anthony,Lara,22742.0,7.0
708,Margaret,Randolph,106323.0,6.0
709,Michael,Johnson,0.0,0.0
710,Paul,Fuller,70928.0,1.0
711,Eric,Erickson,0.0,0.0
712,Brandi,Johnson,74050.0,8.0
713,Cynthia,Hampton,0.0,0.0
714,Nicholas,Bell,0.0,0.0
715,Yolanda,Fields,0.0,0.0
716,William,Andrews,104132.0,5.0
717,Kimberly,Tucker,0.0,0.0
718,Eric,Davis,48303.0,2.0
719,Austin,Salinas,92331.0,3.0
720,Jennifer,Miller,130461.0,13.0
721,Kiara,Bell,0.0,0.0
722,Melinda,Obrien,0.0,0.0
723,Jessica,Johnson,181020.0,18.0
724,Christina,Cox,8181.0,5.0
725,Nancy,Montgomery,0.0,0.0
726,Brandon,Hammond,75773.0,1.0
727,Ryan,Wiley,54325.0,5.0
728,Peter,Rodgers,0.0,0.0
729,Kendra,Davis,75130.0,22.0
730,Joshua,Fletcher,22107.0,3.0
731,Scott,Lee,0.0,0.0
732,Kirsten,Elliott,27619.0,2.0
733,Jordan,Wall,0.0,0.0
734,Christopher,Moore,209866.0,16.0
735,Erika,Taylor,62579.0,0.0
736,Marcus,Wade,0.0,0.0
737,Jason,Waters,157497.0,6.0
738,Lisa,Owens,140290.0,11.0
739,Antonio,Clark,49036.0,2.0
740,Shannon,George,82852.0,9.0
741,Rebecca,Johnson,92743.0,1.0
742,Kaitlin,Spears,0.0,0.0
743,Anthony,Waller,66512.0,3.0
744,Robert,Reed,98232.0,4.0
745,Joshua,Peterson,75703.0,3.0
746,Kimberly,Barker,0.0,0.0
747,Julie,Coleman,30666.0,1.0
748,Tammy,Webb,67954.0,5.0
749,Rhonda,Estrada,0.0,0.0
750,Jim,Nichols,97738.0,7.0
751,Carol,Campbell,37097.0,7.0
752,James,Hamilton,0.0,0.0
753,Sierra,Nelson,85977.0,5.0
754,Leah,Jones,55406.0,6.0
755,Madison,Johnston,82535.0,3.0
756,Brian,Jones,34311.0,3.0
757,Deborah,Wright,0.0,0.0
758,John,Smith,63251.0,7.0
759,Melissa,Dawson,0.0,0.0
760,David,Floyd,0.0,0.0
761,Jacqueline,Cook,21522.0,5.0
762,Joshua,Fox,0.0,0.0
763,Billy,Meyer,16595.0,8.0
764,Amy,Clayton,97446.0,12.0
765,Hannah,Frank,21814.0,4.0
766,Nathan,Martinez,0.0,0.0
767,Jesse,Ruiz,175285.0,12.0
768,Glenda,Thomas,116749.0,12.0
769,David,Daugherty,207415.0,22.0
770,Cindy,Campos,34572.0,3.0
771,Emily,Hancock,43445.0,7.0
772,Alicia,Munoz,98687.0,10.0
773,John,Moss,0.0,0.0
774,Sherri,Williams,0.0,0.0
775,Michaela,Bell,96939.0,10.0
776,David,Robinson,0.0,0.0
777,Calvin,Reid,94989.0,10.0
778,Kelly,Rodgers,84396.0,9.0
779,Kimberly,Adams,12491.0,6.0
780,Ricardo,Thompson,28876.0,6.0
781,Kristy,Osborn,176540.0,8.0
782,Hunter,Vargas,0.0,0.0
783,Tracy,Olson,90403.0,6.0
784,Benjamin,Goodwin,53940.0,6.0
785,David,Chambers,93065.0,6.0
786,Michelle,Williams,83783.0,6.0
787,Christopher,Smith,43782.0,3.0
788,Stefanie,Turner,131749.0,7.0
789,Lawrence,Mcmahon,0.0,0.0
790,Ronald,Gibbs,89123.0,11.0
791,Thomas,Morris,25418.0,2.0
792,Donald,Rhodes,34935.0,9.0
793,Melissa,Hart,87799.0,6.0
794,Greg,Bailey,53115.0,6.0
795,Jessica,Washington,0.0,0.0
796,Evan,Rosales,0.0,0.0
797,Steven,Castro,0.0,0.0
798,Alison,Reynolds,49799.0,4.0
799,Julie,Pacheco,0.0,0.0
800,Lawrence,Turner,92033.0,3.0
801,Mary,Atkins,133566.0,2.0
802,Ebony,West,12867.0,3.0
803,Hannah,Perez,23660.0,4.0
804,Christopher,Medina,19337.0,2.0
805,Frank,Morgan,46447.0,0.0
806,Megan,Wright,0.0,0.0
807,Sara,White,56482.0,10.0
808,Brittany,Butler,70097.0,4.0
809,Sara,Donaldson,176126.0,12.0
810,Colton,Wells,0.0,0.0
811,Donald,Martin,18123.0,3.0
812,Victoria,Wolfe,7512.0,1.0
813,Joseph,Zuniga,67958.0,15.0
814,Amanda,Lopez,1653.0,2.0
815,David,Ryan,69518.0,1.0
816,Jeffrey,Terrell,98949.0,10.0
817,John,Smith,59855.0,10.0
818,Amy,Powell,0.0,0.0
819,Holly,Williams,85294.0,7.0
820,David,White,0.0,0.0
821,Brandi,Moore,0.0,0.0
822,Stephen,Brown,0.0,0.0
823,Travis,Allen,0.0,0.0
824,Joann,Mcdonald,97829.0,2.0
825,Shelley,Watson,0.0,0.0
826,Ronald,Martin,0.0,0.0
827,Mark,Parker,62631.0,1.0
828,Heather,Shaw,0.0,0.0
829,Bianca,Thomas,188579.0,8.0
830,Joshua,Hawkins,0.0,0.0
831,Isabel,Ball,127204.0,9.0
832,Mark,Evans,52755.0,4.0
833,Richard,Hamilton,26489.0,6.0
834,Nicholas,Martin,57928.0,3.0
835,Brian,Carson,56441.0,9.0
836,Mason,Hudson,0.0,0.0
837,Jonathan,Smith,94482.0,10.0
838,Gary,Moore,84645.0,2.0
839,Angela,Griffith,0.0,0.0
840,Brittany,Macdonald,54795.0,2.0
841,Kimberly,Brown,49679.0,9.0
842,Erin,Mccoy,0.0,0.0
843,Jessica,Costa,272638.0,16.0
844,Annette,Atkins,61342.0,5.0
845,Joseph,Phillips,0.0,0.0
846,Desiree,Woods,47225.0,14.0
847,Brittany,Hamilton,34257.0,7.0
848,James,Parrish,0.0,0.0
849,Vincent,Boyd,43027.0,4.0
850,Stephanie,Miller,0.0,0.0
851,David,Lam,0.0,0.0
852,Jared,Rios,85901.0,0.0
853,Michael,Taylor,0.0,0.0
854,Riley,Graves,0.0,0.0
855,John,Griffith,0.0,0.0
856,Amanda,Sullivan,0.0,0.0
857,Madeline,Fitzgerald,0.0,0.0
858,Hannah,Mills,172988.0,6.0
859,Ryan,King,163828.0,12.0
860,Brenda,Johnson,58789.0,6.0
861,Shirley,Anderson,47900.0,4.0
862,Jacob,Thomas,45184.0,3.0
863,Preston,Atkins,81418.0,7.0
864,Brittany,Drake,0.0,0.0
865,Janet,Rogers,119544.0,4.0
866,Michael,Bennett,94202.0,5.0
867,Leslie,Carter,0.0,0.0
868,Danny,Baker,0.0,0.0
869,Glenda,Boyd,76466.0,9.0
870,Deborah,Hill,0.0,0.0
871,Nicholas,Davis,92068.0,6.0
872,Stephanie,Harris,34646.0,4.0
873,Shirley,Dickson,109391.0,6.0
874,Sherry,Fitzpatrick,19080.0,6.0
875,Joseph,Perez,33747.0,6.0
876,Jill,Dennis,123708.0,6.0
877,Lawrence,Bean,172172.0,13.0
878,John,Mendoza,0.0,0.0
879,Amanda,Kane,0.0,0.0
880,Jennifer,Kim,5604.0,1.0
881,Michael,Craig,29029.0,3.0
882,Margaret,Schaefer,0.0,0.0
883,Mitchell,Freeman,89436.0,4.0
884,George,Greene,0.0,0.0
885,Rebecca,Cruz,97001.0,5.0
886,Brandon,Cross,0.0,0.0
887,Diane,Hooper,76434.0,4.0
888,Lauren,Davis,0.0,0.0
889,Gwendolyn,Erickson,0.0,0.0
890,Wyatt,Herman,63674.0,8.0
891,Paul,Murray,0.0,0.0
892,Toni,Kelly,114254.0,9.0
893,Jon,Morrow,94402.0,8.0
894,Nicholas,Bernard,0.0,0.0
895,Justin,Ryan,122894.0,12.0
896,Michael,Patterson,80964.0,3.0
897,Brandy,Chandler,61217.0,6.0
898,Lauren,Harris,15534.0,2.0
899,Rose,Davis,0.0,0.0
900,Andre,Johnson,0.0,0.0
901,Marcus,Jackson,0.0,0.0
902,Samantha,Moore,86128.0,7.0
903,Nicole,Miller,0.0,0.0
904,Brian,Bradshaw,49169.0,3.0
905,Christopher,Wong,29173.0,5.0
906,Eric,Griffith,141918.0,12.0
907,Teresa,Dixon,0.0,0.0
908,Beverly,Fleming,53203.0,4.0
909,Kimberly,Alvarez,68502.0,4.0
910,Anthony,Torres,9419.0,3.0
911,Jessica,Watkins,6999.0,5.0
912,Charles,Ho,28115.0,1.0
913,Maria,Davidson,0.0,0.0
914,Patrick,Jenkins,0.0,0.0
915,Angela,King,0.0,0.0
916,Emma,Thomas,62287.0,3.0
917,Nicholas,Jones,0.0,0.0
918,Aaron,Cunningham,0.0,0.0
919,Michelle,Scott,0.0,0.0
920,Victoria,Murray,13174.0,2.0
921,Tammy,Oliver,0.0,0.0
922,Heather,Petty,0.0,0.0
923,Colin,Anderson,222869.0,21.0
924,Tina,Gross,0.0,0.0
925,Carl,Olson,74968.0,9.0
926,Stephanie,Morrison,39867.0,5.0
927,Larry,Porter,40235.0,7.0
928,Andrew,Baker,65216.0,2.0
929,Andrew,Waters,20935.0,3.0
930,Michelle,Phillips,134351.0,14.0
931,Jermaine,Walker,69740.0,1.0
932,Michael,Robertson,102215.0,5.0
933,Autumn,Mcdonald,0.0,0.0
934,Jerry,Hernandez,0.0,0.0
935,Megan,Harper,230075.0,18.0
936,Brittany,Cruz,60514.0,4.0
937,Dennis,Patel,35229.0,2.0
938,Heather,Watts,0.0,0.0
939,Ashley,Mcmahon,22306.0,6.0
940,Margaret,Alexander,0.0,0.0
941,Caroline,Oconnor,131440.0,8.0
942,Tyler,Thompson,86471.0,5.0
943,Janice,Williams,0.0,0.0
944,David,Cortez,59844.0,5.0
945,Michael,Harper,91070.0,4.0
946,David,Erickson,51292.0,3.0
947,Jennifer,Cunningham,192703.0,6.0
948,Linda,Anderson,0.0,0.0
949,Olivia,Johnson,0.0,0.0
950,Kimberly,Miller,86759.0,3.0
951,Erica,Williams,0.0,0.0
952,Amy,Floyd,0.0,0.0
953,Nicole,Robinson,74321.0,12.0
954,Kristen,Gray,83146.0,8.0
955,Joseph,Leonard,76735.0,6.0
956,Seth,Keller,0.0,0.0
957,Yesenia,Shepherd,14618.0,3.0
958,Summer,Kennedy,0.0,0.0
959,Danielle,Phillips,99124.0,5.0
960,Isaiah,Davis,0.0,0.0
961,Francisco,Becker,0.0,0.0
962,Paul,Contreras,0.0,0.0
963,Elizabeth,Meyers,90265.0,4.0
964,Sean,Alvarez,52290.0,3.0
965,Connor,Villarreal,0.0,0.0
966,Megan,Armstrong,150665.0,9.0
967,Robert,Johnson,28435.0,4.0
968,Amy,Garza,155404.0,14.0
969,Carla,Martinez,173946.0,12.0
970,Mary,Long,0.0,0.0
971,Thomas,Payne,140270.0,8.0
972,Karla,Martin,0.0,0.0
973,Ashley,Short,64441.0,4.0
974,Christian,Patel,20209.0,7.0
975,Melissa,Lopez,0.0,0.0
976,Tiffany,Holt,0.0,0.0
977,Justin,Roberson,23634.0,6.0
978,Michael,Calderon,4558.0,2.0
979,Hannah,Jones,179708.0,19.0
980,Kyle,Cohen,65351.0,4.0
981,Allison,Hall,0.0,0.0
982,Isabella,Robles,0.0,0.0
983,Joyce,Lowe,0.0,0.0
984,Robin,Martin,216086.0,15.0
985,Dalton,Cruz,48205.0,6.0
986,Lauren,Skinner,0.0,0.0
987,Dana,Morales,7400.0,5.0
988,Austin,Hardy,0.0,0.0
989,Kristen,King,74737.0,4.0
990,Heidi,Rodriguez,51230.0,1.0
991,William,Perkins,0.0,0.0
992,Ryan,Myers,75986.0,5.0
993,Dana,Sherman,66246.0,10.0
994,Ashley,Fisher,36451.0,3.0
995,Jeremy,Jennings,0.0,0.0
996,Ashley,Gates,0.0,0.0
997,Laura,Rivera,140549.0,3.0
998,Janice,Middleton,31473.0,7.0
999,Olivia,Sanders,0.0,0.0
1000,Steven,Hernandez,223385.0,34.0
1001,Michelle,Anderson,0.0,0.0
1002,Donald,Stone,44976.0,5.0
1003,Jared,Henderson,26090.0,5.0
1004,Ashley,Lee,83990.0,1.0
1005,Daniel,Marks,1202.0,1.0
1006,Kyle,Powell,0.0,0.0
1007,Walter,Long,44218.0,6.0
1008,Mason,Davis,89844.0,5.0
1009,Sherry,Gregory,0.0,0.0
1010,Anthony,Hurst,0.0,0.0
1011,Chad,Steele,33595.0,4.0
1012,Katie,Kramer,154396.0,8.0
1013,Jennifer,Jones,0.0,0.0
1014,Rachel,Griffith,0.0,0.0
1015,William,Young,30364.0,5.0
1016,Rachel,Shaffer,0.0,0.0
1017,Michelle,Alexander,0.0,0.0
1018,Paul,Savage,71113.0,3.0
1019,Nicole,Reid,34333.0,9.0
1020,Ashlee,Nichols,56480.0,4.0
1021,Sheri,Thomas,123536.0,15.0
1022,Brittany,Ward,0.0,0.0
1023,Scott,Ho,74185.0,1.0
1024,James,Barrett,79275.0,6.0
1025,Renee,Campbell,0.0,0.0
1026,Samantha,Grant,64721.0,2.0
1027,Theresa,Woodard,0.0,0.0
1028,Katherine,Carlson,0.0,0.0
1029,Stephanie,Floyd,50905.0,4.0
1030,Mallory,Howell,91540.0,6.0
1031,Rebecca,Richardson,13895.0,3.0
1032,John,Jones,209264.0,15.0
1033,Crystal,Moore,24555.0,3.0
1034,Devin,Tucker,0.0,0.0
1035,Michael,Gibson,7712.0,3.0
1036,Jennifer,Edwards,0.0,0.0
1037,David,Boyd,26681.0,5.0
1038,Phillip,Todd,0.0,0.0
1039,Diane,Doyle,108552.0,4.0
1040,Darrell,Morgan,76056.0,7.0
1041,Shelley,Cooper,40939.0,4.0
1042,Christopher,Rodriguez,31471.0,4.0
1043,Erin,Klein,0.0,0.0
1044,Riley,Munoz,15075.0,8.0
1045,Jennifer,Evans,0.0,0.0
1046,Jason,Hayes,73099.0,3.0
1047,Rodney,Williams,81811.0,2.0
1048,Angela,Jones,22847.0,4.0
1049,Mary,Newman,0.0,0.0
1050,Sherry,Wade,49272.0,5.0
1051,Randall,Andrews,274077.0,13.0
1052,Justin,Smith,74042.0,3.0
1053,Paul,Thomas,0.0,0.0
1054,Stephanie,Gould,0.0,0.0
1055,Jennifer,Peters,16976.0,4.0
1056,Nicholas,Wilkins,0.0,0.0
1057,Peter,Griffin,0.0,0.0
1058,Luis,Brooks,80237.0,5.0
1059,Lisa,Fernandez,0.0,0.0
1060,Aaron,Weeks,0.0,0.0
1061,Danielle,Campbell,94851.0,5.0
1062,Whitney,Morrison,61261.0,4.0
1063,Brent,Smith,168770.0,10.0
1064,Adam,Mccarthy,71427.0,1.0
1065,Andrea,Edwards,0.0,0.0
1066,James,Douglas,20931.0,4.0
1067,Steven,Randall,106894.0,7.0
1068,Kristina,Hahn,0.0,0.0
1069,Kenneth,Nelson,145460.0,8.0
1070,Matthew,Patterson,142411.0,9.0
1071,Nicholas,Wright,0.0,0.0
1072,Susan,Vincent,27714.0,2.0
1073,Elizabeth,Byrd,4055.0,4.0
1074,Kimberly,Ramos,96819.0,4.0
1075,Sara,Thompson,168841.0,15.0
1076,Jacqueline,Briggs,64389.0,15.0
1077,Jessica,Shaffer,14897.0,5.0
1078,Melissa,Miranda,0.0,0.0
1079,Louis,Wilson,24816.0,4.0
1080,Glenda,Harris,32840.0,5.0
1081,Jeremy,Cowan,93957.0,9.0
1082,Mary,Randolph,111939.0,6.0
1083,John,Jones,46089.0,4.0
1084,James,Cruz,63598.0,7.0
1085,Anthony,King,0.0,0.0
1086,Richard,Strickland,34683.0,5.0
1087,Holly,Estes,0.0,0.0
1088,Joseph,Jenkins,128513.0,10.0
1089,Cindy,Diaz,0.0,0.0
1090,Bonnie,Yang,131314.0,5.0
1091,Dawn,Diaz,0.0,0.0
1092,Charles,Martinez,0.0,0.0
1093,Jessica,Ramirez,179860.0,14.0
1094,Caitlin,Banks,0.0,0.0
1095,Jennifer,Reyes,52870.0,2.0
1096,Sandra,Middleton,24831.0,1.0
1097,Julia,Charles,0.0,0.0
1098,Eric,Simon,0.0,0.0
1099,Lori,Mckinney,125731.0,9.0
1100,Jesse,Bridges,44943.0,14.0
1101,Thomas,Holloway,25968.0,11.0
1102,Guy,Bailey,0.0,0.0
1103,Sabrina,Blair,29804.0,1.0
1104,Richard,Harris,53887.0,5.0
1105,Veronica,Gomez,0.0,0.0
1106,Brian,Todd,0.0,0.0
1107,Jessica,Robinson,149387.0,6.0
1108,Craig,Mcclure,1024.0,5.0
1109,Jonathan,Palmer,0.0,0.0
1110,Bethany,Anderson,0.0,0.0
1111,Anthony,Hodge,125899.0,5.0
1112,Jeffrey,King,0.0,0.0
1113,Robert,Harris,0.0,0.0
1114,Nicholas,Alvarez,89823.0,9.0
1115,Joseph,Brown,100733.0,7.0
1116,David,Quinn,0.0,0.0
1117,Austin,Smith,0.0,0.0
1118,Loretta,Ross,0.0,0.0
1119,Bonnie,Taylor,95293.0,4.0
1120,Ashley,Boyd,85675.0,5.0
1121,Katherine,Wood,56879.0,4.0
1122,Jonathan,Rangel,0.0,0.0
1123,Gary,Smith,99059.0,5.0
1124,Paul,Townsend,211308.0,12.0
1125,Nicole,Owens,0.0,0.0
1126,Ashley,Hunt,75003.0,6.0
1127,Terri,Gomez,143123.0,11.0
1128,Joseph,Davis,95734.0,3.0
1129,Emily,Vasquez,0.0,0.0
1130,Jamie,Brown,49197.0,3.0
1131,Brenda,Briggs,31615.0,3.0
1132,Destiny,Jacobson,0.0,0.0
1133,David,Bell,0.0,0.0
1134,Tom,Rodriguez,0.0,0.0
1135,Kevin,Welch,43903.0,5.0
1136,Lisa,Kane,102086.0,13.0
1137,Brittany,Gross,0.0,0.0
1138,Lisa,Bryant,57538.0,3.0
1139,Dylan,Watson,0.0,0.0
1140,Troy,Cunningham,4976.0,7.0
1141,Mary,Molina,0.0,0.0
1142,Tracy,Cruz,16903.0,2.0
1143,Joseph,Watts,0.0,0.0
1144,Kristin,Eaton,39157.0,3.0
1145,Denise,Nielsen,247962.0,19.0
1146,Ryan,Haley,0.0,0.0
1147,Kirsten,Hernandez,0.0,0.0
1148,Miguel,Carter,0.0,0.0
1149,Ross,Brown,0.0,0.0
1150,Shannon,Mitchell,171375.0,13.0
1151,Carolyn,Payne,0.0,0.0
1152,Vincent,Cabrera,73365.0,2.0
1153,Sarah,Acevedo,132642.0,9.0
1154,Alyssa,Harrington,0.0,0.0
1155,Rebecca,Taylor,0.0,0.0
1156,Samuel,Prince,0.0,0.0
1157,Rodney,Romero,96433.0,4.0
1158,Patricia,Calderon,0.0,0.0
1159,Angela,Warren,678.0,3.0
1160,Audrey,Carter,0.0,0.0
1161,Hailey,Garcia,88340.0,14.0
1162,Shelby,Gutierrez,14625.0,4.0
1163,Bethany,Aguirre,124084.0,8.0
1164,Jasmine,Day,0.0,0.0
1165,Rebecca,Lozano,0.0,0.0
1166,Elizabeth,Mills,0.0,0.0
1167,Audrey,Frazier,18784.0,4.0
1168,David,Crawford,56961.0,5.0
1169,Lori,Larsen,31955.0,5.0
1170,Cheryl,Gonzalez,8729.0,5.0
1171,Monica,Hill,92302.0,10.0
1172,Ashley,Mann,98072.0,4.0
1173,Cynthia,Williams,1379.0,4.0
1174,Yesenia,Robinson,194049.0,8.0
1175,Kathryn,Rodriguez,0.0,0.0
1176,Daniel,Jones,98792.0,4.0
1177,Jennifer,Carson,0.0,0.0
1178,Emma,Mason,96801.0,7.0
1179,Kristina,Graves,40896.0,7.0
1180,Holly,Melton,98603.0,4.0
1181,Angela,Beck,0.0,0.0
1182,Troy,Leon,129370.0,7.0
1183,Sara,Smith,196164.0,11.0
1184,Kylie,Flynn,0.0,0.0
1185,Laurie,Lee,74153.0,1.0
1186,Isaac,Martinez,108958.0,6.0
1187,Troy,Finley,98941.0,4.0
1188,Matthew,Dorsey,89491.0,2.0
1189,Janice,Sutton,0.0,0.0
1190,Joe,Mitchell,0.0,0.0
1191,Elizabeth,Figueroa,0.0,0.0
1192,Lisa,Soto,61754.0,7.0
1193,Christopher,Robinson,91545.0,7.0
1194,Aaron,Schmidt,92295.0,4.0
1195,Deborah,Hayes,0.0,0.0
1196,Matthew,Ramirez,0.0,0.0
1197,Michelle,Kelly,0.0,0.0
1198,Andrew,Brown,91408.0,1.0
1199,Laura,Adams,90563.0,3.0
1200,Troy,Donaldson,35467.0,9.0
1201,Gregory,Harrison,69463.0,4.0
1202,John,Murray,55523.0,3.0
1203,Shannon,Johnson,199640.0,15.0
1204,Heather,Wilson,131635.0,12.0
1205,Brian,Bonilla,14189.0,7.0
1206,Tyler,Nielsen,87855.0,9.0
1207,Austin,Harris,113763.0,6.0
1208,Jeffrey,Hernandez,26264.0,6.0
1209,Patricia,Williams,0.0,0.0
1210,Ashley,Miller,0.0,0.0
1211,Daniel,Moon,101299.0,6.0
1212,Samuel,Bullock,61737.0,3.0
1213,Peter,Myers,0.0,0.0
1214,Christina,Watson,13448.0,3.0
1215,Jamie,Howell,55398.0,6.0
1216,Jack,Brown,82744.0,7.0
1217,Jamie,Quinn,33989.0,7.0
1218,Grant,Weaver,0.0,0.0
1219,Eric,Andrews,0.0,0.0
1220,Michelle,Leach,82013.0,2.0
1221,Joanna,Campbell,203086.0,16.0
1222,Jean,Fields,0.0,0.0
1223,Paul,Beard,0.0,0.0
1224,David,Macias,59312.0,7.0
1225,Jennifer,Lowery,83134.0,5.0
1226,Ashley,Welch,23684.0,6.0
1227,Danielle,Torres,54090.0,4.0
1228,Carolyn,Campbell,96862.0,7.0
1229,Sara,Martinez,86464.0,2.0
1230,Mark,Adams,0.0,0.0
1231,Nicole,Andrade,25248.0,2.0
1232,Christina,Washington,0.0,0.0
1233,Ashley,Harper,23778.0,8.0
1234,Andrew,Frost,54288.0,2.0
1235,Robert,Evans,31069.0,4.0
1236,Natalie,Hinton,0.0,0.0
1237,Dawn,Davis,38458.0,7.0
1238,Kelly,Smith,92171.0,3.0
1239,Brett,Soto,103196.0,8.0
1240,Keith,Johnson,95603.0,10.0
1241,Jeremy,Sanders,61297.0,2.0
1242,Michelle,Norris,0.0,0.0
1243,Tricia,Evans,83339.0,13.0
1244,Joshua,Richardson,48480.0,3.0
1245,Kathy,Clark,136044.0,12.0
1246,Jose,Miller,106807.0,10.0
1247,Brandon,Kemp,75903.0,6.0
1248,Jason,Christensen,115688.0,9.0
1249,Dominic,Hines,74898.0,3.0
1250,Jessica,Sanchez,0.0,0.0
1251,Justin,Murphy,0.0,0.0
1252,Joseph,Hill,58711.0,4.0
1253,Sarah,Hayes,11263.0,3.0
1254,Bryan,Joseph,88182.0,3.0
1255,Danielle,Potter,0.0,0.0
1256,Leslie,Richardson,131147.0,10.0
1257,Paige,Johnson,0.0,0.0
1258,Miguel,Monroe,44745.0,1.0
1259,James,Watkins,0.0,0.0
1260,Brent,Jones,0.0,0.0
1261,Stephanie,Holloway,0.0,0.0
1262,Michael,Christian,0.0,0.0
1263,Darren,Roach,83428.0,1.0
1264,Lauren,Peterson,153060.0,17.0
1265,Sharon,Zimmerman,143889.0,18.0
1266,Sean,Roy,194326.0,23.0
1267,Vicki,Daniels,0.0,0.0
1268,Emily,Garcia,0.0,0.0
1269,Julie,Smith,0.0,0.0
1270,Mitchell,Love,72197.0,2.0
1271,Shannon,Pierce,149858.0,14.0
1272,Susan,Sheppard,0.0,0.0
1273,Kristy,Mayo,58334.0,6.0
1274,Joel,Barajas,71932.0,3.0
1275,Courtney,James,30073.0,6.0
1276,Emma,Williams,0.0,0.0
1277,Beth,Powell,0.0,0.0
1278,Megan,Kelley,0.0,0.0
1279,William,Decker,2691.0,2.0
1280,Sarah,Alvarez,36776.0,9.0
1281,Tristan,Curry,0.0,0.0
1282,Lisa,Garcia,29203.0,8.0
1283,Jason,Davis,0.0,0.0
1284,Katelyn,Johnson,120982.0,12.0
1285,Brandon,Fowler,0.0,0.0
1286,Michael,Fernandez,131404.0,3.0
1287,Bethany,Cooke,42513.0,4.0
1288,Jessica,Daniel,138347.0,3.0
1289,Adam,Gardner,187200.0,4.0
1290,Mariah,Miranda,186322.0,18.0
1291,Sharon,Gilbert,145848.0,4.0
1292,Rebecca,Padilla,67341.0,4.0
1293,Nicholas,Barber,0.0,0.0
1294,Amy,Boyd,0.0,0.0
1295,Richard,Richard,0.0,0.0
1296,Ronald,Wolfe,0.0,0.0
1297,Mary,Richardson,0.0,0.0
1298,Christopher,Burns,0.0,0.0
1299,Randy,Lawrence,0.0,0.0
1300,Tina,Klein,57241.0,2.0
1301,Cynthia,Saunders,0.0,0.0
1302,Tyler,Powell,49178.0,4.0
1303,Kelly,Raymond,146110.0,6.0
1304,Richard,Roberts,75270.0,5.0
1305,Joseph,Holland,80227.0,2.0
1306,Joyce,Whitaker,83218.0,6.0
1307,Jeff,Bailey,11073.0,5.0
1308,Rodney,May,0.0,0.0
1309,Brandon,Owens,76155.0,6.0
1310,Samantha,Green,0.0,0.0
1311,Chris,Hernandez,20944.0,1.0
1312,Joanne,Lambert,74967.0,3.0
1313,John,Finley,75663.0,6.0
1314,Jonathan,Johnson,0.0,0.0
1315,Clarence,Shepherd,0.0,0.0
1316,Timothy,Price,420.0,2.0
1317,Steven,Gonzales,0.0,0.0
1318,John,Mullen,0.0,0.0
1319,Lisa,Porter,36196.0,6.0
1320,Zachary,Williams,69315.0,2.0
1321,Patrick,Woods,63056.0,9.0
1322,Richard,Weber,0.0,0.0
1323,Destiny,Doyle,0.0,0.0
1324,Michael,Ramsey,0.0,0.0
1325,Ernest,Mullen,160430.0,10.0
1326,Heather,Zavala,0.0,0.0
1327,Robert,Holmes,0.0,0.0
1328,Amber,Lowe,12221.0,6.0
1329,John,Smith,87178.0,7.0
1330,Michael,Nelson,90641.0,3.0
1331,Kristina,Collins,57479.0,7.0
1332,Jenny,Larson,0.0,0.0
1333,Caleb,Velazquez,0.0,0.0
1334,Jason,Webb,142377.0,12.0
1335,Jeremy,Randolph,73160.0,4.0
1336,Tiffany,Gonzales,37732.0,5.0
1337,Spencer,Berry,99405.0,7.0
1338,Angela,Mccoy,0.0,0.0
1339,Karen,Walker,5801.0,2.0
1340,Stephanie,Spencer,4677.0,5.0
1341,Mary,Hicks,63102.0,5.0
1342,Hannah,Martinez,87502.0,13.0
1343,Katelyn,Campbell,0.0,0.0
1344,Jorge,Russell,28533.0,2.0
1345,Savannah,Bennett,158731.0,21.0
1346,John,Conner,124969.0,17.0
1347,Cynthia,Garcia,94747.0,4.0
1348,Eric,White,0.0,0.0
1349,William,Hudson,39970.0,15.0
1350,Christopher,Richardson,21893.0,4.0
1351,Donald,Atkinson,76415.0,5.0
1352,Mary,Payne,86332.0,4.0
1353,Kathleen,Brown,0.0,0.0
1354,Jason,Martinez,81840.0,2.0
1355,Jack,Cameron,269798.0,13.0
1356,Jeffrey,Nichols,0.0,0.0
1357,Linda,Soto,0.0,0.0
1358,Heidi,Ross,5317.0,3.0
1359,Veronica,Owen,0.0,0.0
1360,Joseph,Aguilar,0.0,0.0
1361,Austin,Zimmerman,13588.0,1.0
1362,Erin,Powell,0.0,0.0
1363,Michelle,Howe,0.0,0.0
1364,Kristine,Davis,0.0,0.0
1365,Christopher,Rodriguez,72302.0,6.0
1366,Michael,Chandler,31871.0,2.0
1367,Sarah,Miller,0.0,0.0
1368,Mathew,Mcguire,27805.0,0.0
1369,Kayla,Holland,137587.0,6.0
1370,Ryan,Soto,23375.0,9.0
1371,William,Lane,0.0,0.0
1372,Lindsay,Medina,1305.0,1.0
1373,Vanessa,Murphy,172499.0,15.0
1374,Jessica,Brooks,61163.0,3.0
1375,Sean,Fox,0.0,0.0
1376,Angela,Smith,35634.0,7.0
1377,Michelle,Oconnor,227822.0,10.0
1378,Donna,Oneill,135929.0,11.0
1379,Matthew,Howell,76681.0,11.0
1380,Phillip,Brown,0.0,0.0
